Country Name,Country Code,Series,Series Code,2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009]
Euro area,EMU,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,..,..,..,..,..,..,..,..,..,..,..
Euro area,EMU,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,70.6204643249511,72.4552001953125,68.429573059082,70.8932495117188,71.5629119873047,71.5695877075195
Europe & Central Asia,ECS,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Internet users (per 100 people),IT.NET.USER.P2,..,81.6900882575112,75.0278206846807,72.4462776776976,70.043997006879,68.9892517238062,66.3123556101227,63.5904777740431,58.7933713369288,56.0868823063161,50.5358475752333
Europe & Central Asia,ECS,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,75.7629235798354,75.6906973051776,76.625059131644,76.5188329270649,76.4109536911757,76.5410734371201,76.502084083072,76.6386718440195,76.4602889609234,78.7147187283836
Europe & Central Asia,ECS,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,GDP per capita (current US$),NY.GDP.PCAP.CD,..,25107.2744154631,23543.0680217151,22355.4715572656,22530.2356076213,26279.0104518935,26054.3811048118,25049.2574384463,26093.4407661845,23587.5745647757,23118.826354065
Europe & Central Asia,ECS,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,..,..,..,11.9754295349121,12.0861101150513,12.3689699172974,11.7399449348449,11.6605296134949,11.8478803634644
Europe & Central Asia,ECS,EDSTATS: Adjusted Primary Math Score,AED.PRIM.MATH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,EDSTATS: Adjusted Secondary Math Score,AED.SECO.MATH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,DHS: Secondary completion rate,HH.DHS.SCR,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,92.8701477050781,92.8245315551758,91.7979278564453,92.5157432556152,91.3150634765625,91.765682220459
Europe & Central Asia,ECS,Basic Infrastructure,SE.PRM.INFR,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia,ECS,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,68.8669204711914,69.6951103210449,67.9121894836426,69.66162109375,68.5075035095215,68.6889495849609
Europe & Central Asia (excluding high income),ECA,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Internet users (per 100 people),IT.NET.USER.P2,..,76.4863910014852,66.5874019895887,62.5179342049297,58.7934861658622,56.8994546422989,52.7891291858293,48.8268692623845,40.5454110681726,35.6206969378559,27.4605930933097
Europe & Central Asia (excluding high income),ECA,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,71.9480443005733,71.860697036682,74.0160881553256,73.866352509632,73.4788621341856,72.7602102176234,72.3117201355033,72.5208227671915,..,..
Europe & Central Asia (excluding high income),ECA,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),NY.GDP.PCAP.CD,..,8163.51710520999,7995.38785309146,7163.3611636348,7520.24873114036,9888.56625818031,10664.2931532708,10093.897303982,9583.72450537643,7793.11055692967,6561.73039612462
Europe & Central Asia (excluding high income),ECA,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,12.5606350898743,11.3633499145508,..,12.6567497253418
Europe & Central Asia (excluding high income),ECA,EDSTATS: Adjusted Primary Math Score,AED.PRIM.MATH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,EDSTATS: Adjusted Secondary Math Score,AED.SECO.MATH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,DHS: Secondary completion rate,HH.DHS.SCR,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,92.954174041748,91.7975234985352,92.1110992431641,93.9167098999023,..,..
Europe & Central Asia (excluding high income),ECA,Basic Infrastructure,SE.PRM.INFR,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (excluding high income),ECA,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,67.3469696044922,69.3903999328613,64.0602188110352,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial government funding per upper secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial government funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial government funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial government funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial government funding per pre-primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.02.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Initial government funding per lower secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Human Capital Index (HCI): Survival Rate from Age 15-60, Total",HD.HCI.AMRT,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Gross attendance ratio for tertiary education, both sexes (%)",UIS.GAR.5T8,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Government expenditure on upper secondary education as a percentage of GDP (%),UIS.XGDP.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Government expenditure on tertiary education as % of GDP (%),UIS.XGDP.56.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Government expenditure on secondary education as % of GDP (%),UIS.XGDP.23.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on secondary education, constant US$ (millions)",UIS.X.USCONST.2T3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on tertiary education, constant US$ (millions)",UIS.X.USCONST.5T8.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on upper secondary education, constant US$ (millions)",UIS.X.USCONST.3.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on primary education, US$ (millions)",UIS.X.US.1.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on lower secondary education, constant US$ (millions)",UIS.X.USCONST.2.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, US$ (millions)",UIS.X.US.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,"Government expenditure on education, constant US$ (millions)",UIS.X.USCONST.FSGOV,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Expenditure on education as % of total government expenditure (%),SE.XPD.TOTL.GB.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,EDSTATS: Adjusted Primary Math Score,AED.PRIM.MATH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,EDSTATS: Adjusted Secondary Math Score,AED.SECO.MATH,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,DHS: Secondary completion rate,HH.DHS.SCR,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Current expenditure as % of total expenditure in public institutions (%),SE.XPD.CUR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Basic Infrastructure,SE.PRM.INFR,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Annual statutory teacher salaries in public institutions in USD. Primary. 10 years of experience,OECD.TSAL.1.E10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. 10 years of experience,OECD.TSAL.3.E10,..,..,..,..,..,..,..,..,..,..,..
Europe & Central Asia (IDA & IBRD countries),TEC,All staff compensation as % of total expenditure in public institutions (%),UIS.XSPENDP.FDPUB.FNS,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: 3rd grade students by mathematics proficiency level (%). Level 1,LO.LLECE.MAT3.1,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: 3rd grade students by mathematics proficiency level (%). Level 2,LO.LLECE.MAT3.2,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: 3rd grade students by mathematics proficiency level (%). Level 3,LO.LLECE.MAT3.3,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: 3rd grade students by mathematics proficiency level (%). Level 4,LO.LLECE.MAT3.4,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: Distribution of 3rd Grade Mathematics Scores: 90th Percentile Score,LO.LLECE.MAT3.P90,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: Distribution of 3rd Grade Mathematics Scores: 75th Percentile Score,LO.LLECE.MAT3.P75,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: Distribution of 4th Grade Mathematics Scores: 25th Percentile Score,LO.LLECE.MAT4.P25,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,LLECE: Distribution of 4th Grade Mathematics Scores: 10th Percentile Score,LO.LLECE.MAT4.P10,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"PASEC: 5th grade students above the Knowledge Base Rate on the mathematics scale (above 40% of answers correct) (%), total",LO.PASEC.MAT5.HIG,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"PASEC: 5th grade students at the lowest level of proficiency on the mathematics scale (less than 25% of answers correct) (%), total",LO.PASEC.MAT5.LO,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,PASEC: Average performance gap between 2nd grade students in multigrade and standard classes. Mathematics,LO.PASEC.MAT.2.MG.GAP,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,"Percentage of graduates from tertiary education graduating from Natural Sciences, Mathematics and Statistics programmes, both sexes (%)",SE.TER.GRAD.SC.ZS,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,75.4976231672564,73.6993645800207,71.5580662923989,70.6308959645273,67.2146426996618
European Union,EUU,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Initial household funding per tertiary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.5T8.FSHH,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Initial household funding per secondary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.23.FSHH,..,..,..,..,..,..,..,..,..,..,..
European Union,EUU,Initial household funding per primary student as a percentage of GDP per capita,UIS.XUNIT.GDPCAP.1.FSHH,..,..,..,..,..,..,..,..,..,..,..
